0.01;0.01;0.01;0.024;2020-23-07 20:00
0.01;0.01;0.01;0.024;2020-23-07 20:15
0.01;0.01;0.01;0.024;2020-23-07 20:30
0.01;0.01;0.01;0.024;2020-23-07 20:45
0.01;0.01;0.01;0.024;2020-23-07 21:00
0.01;0.01;0.01;0.024;2020-23-07 21:15
0.01;0.01;0.01;0.024;2020-23-07 21:30
0.01;0.01;0.01;0.024;2020-23-07 21:45
0.01;0.01;0.01;0.024;2020-23-07 22:00
0.01;0.01;0.01;0.024;2020-23-07 22:15
0.01;0.01;0.01;0.024;2020-23-07 22:30
0.01;0.01;0.01;0.024;2020-23-07 22:45
0.01;0.01;0.01;0.024;2020-23-07 23:00
0.01;0.01;0.01;0.024;2020-23-07 23:15
0.01;0.01;0.01;0.024;2020-23-07 23:30
0.01;0.01;0.01;0.024;2020-23-07 23:45
0.01;0.01;0.01;0.024;2020-24-07 00:00
0.01;0.01;0.01;0.024;2020-24-07 00:15
0.01;0.01;0.01;0.024;2020-24-07 00:30
0.01;0.01;0.01;0.024;2020-24-07 00:45
0.01;0.01;0.01;0.024;2020-24-07 01:00
0.01;0.01;0.01;0.024;2020-24-07 01:15
0.01;0.01;0.01;0.024;2020-24-07 01:30
0.01;0.01;0.01;0.024;2020-24-07 01:45
0.01;0.01;0.01;-0.021;2020-24-07 02:00
0.01;0.01;0.01;-0.021;2020-24-07 02:15
0.01;0.01;0.01;-0.021;2020-24-07 02:30
0.01;0.01;0.01;-0.021;2020-24-07 02:45
0.01;0.01;0.01;-0.021;2020-24-07 03:00
0.01;0.01;0.01;-0.021;2020-24-07 03:15
0.01;0.01;0.01;-0.021;2020-24-07 03:30
0.01;0.01;0.01;-0.021;2020-24-07 03:45
0.01;0.01;0.01;-0.021;2020-24-07 04:00
0.01;0.01;0.01;-0.021;2020-24-07 04:15
0.01;0.01;0.01;-0.021;2020-24-07 04:30
0.01;0.01;0.01;-0.021;2020-24-07 04:45
0.01;0.01;0.01;-0.021;2020-24-07 05:00
0.01;0.01;0.01;-0.021;2020-24-07 05:15
0.01;0.01;0.01;-0.021;2020-24-07 05:30
0.01;0.01;0.01;-0.021;2020-24-07 05:45
0.01;0.01;0.01;-0.021;2020-24-07 06:00
0.01;0.01;0.01;-0.021;2020-24-07 06:15
0.01;0.01;0.01;-0.021;2020-24-07 06:30
0.01;0.01;0.01;-0.021;2020-24-07 06:45
0.01;0.01;0.01;-0.021;2020-24-07 07:00
0.01;0.01;0.01;-0.021;2020-24-07 07:15
0.01;0.01;0.01;-0.021;2020-24-07 07:30
0.01;0.01;0.01;-0.021;2020-24-07 07:45
0.01;0.01;0.01;-0.021;2020-24-07 08:00
0.01;0.01;0.01;-0.021;2020-24-07 08:15
0.01;0.01;0.01;-0.021;2020-24-07 08:30
0.01;0.01;0.01;-0.021;2020-24-07 08:45
0.01;0.01;0.01;-0.021;2020-24-07 09:00
0.01;0.01;0.01;-0.021;2020-24-07 09:15
0.01;0.01;0.01;-0.021;2020-24-07 09:30
0.01;0.01;0.01;-0.021;2020-24-07 09:45
0.01;0.01;0.01;0.019;2020-24-07 10:00
0.01;0.01;0.01;0.019;2020-24-07 10:15
0.01;0.01;0.01;0.019;2020-24-07 10:30
0.01;0.01;0.01;0.019;2020-24-07 10:45
0.01;0.01;0.01;0.019;2020-24-07 11:00
0.01;0.01;0.01;0.019;2020-24-07 11:15
0.01;0.01;0.01;0.019;2020-24-07 11:30
0.01;0.01;0.01;0.019;2020-24-07 11:45
0.01;0.01;0.01;0.019;2020-24-07 12:00
0.01;0.01;0.01;0.019;2020-24-07 12:15
0.01;0.01;0.01;0.019;2020-24-07 12:30
0.01;0.01;0.01;0.019;2020-24-07 12:45
0.01;0.01;0.01;0.019;2020-24-07 13:00
0.01;0.01;0.01;0.019;2020-24-07 13:15
0.01;0.01;0.01;0.019;2020-24-07 13:30
0.01;0.01;0.01;0.019;2020-24-07 13:45
0.01;0.01;0.01;0.019;2020-24-07 14:00
0.01;0.01;0.01;0.019;2020-24-07 14:15
0.01;0.01;0.01;0.019;2020-24-07 14:30
0.01;0.01;0.01;0.019;2020-24-07 14:45
0.01;0.01;0.01;0.019;2020-24-07 15:00
0.01;0.01;0.01;0.019;2020-24-07 15:15
0.01;0.01;0.01;0.019;2020-24-07 15:30
0.01;0.01;0.01;0.019;2020-24-07 15:45
0.01;0.01;0.01;0.019;2020-24-07 16:00
0.01;0.01;0.01;0.019;2020-24-07 16:15
0.01;0.01;0.01;0.019;2020-24-07 16:30
0.01;0.01;0.01;0.019;2020-24-07 16:45
0.01;0.01;0.01;0.019;2020-24-07 17:00
0.01;0.01;0.01;0.019;2020-24-07 17:15
0.01;0.01;0.01;0.019;2020-24-07 17:30
0.01;0.01;0.01;0.019;2020-24-07 17:45
0.01;0.01;0.01;0.004;2020-24-07 18:00
0.01;0.01;0.01;0.004;2020-24-07 18:15
0.01;0.01;0.01;0.004;2020-24-07 18:30
0.01;0.01;0.01;0.004;2020-24-07 18:45
0.01;0.01;0.01;0.004;2020-24-07 19:00
0.01;0.01;0.01;0.004;2020-24-07 19:15
0.01;0.01;0.01;0.004;2020-24-07 19:30
0.01;0.01;0.01;0.004;2020-24-07 19:45
0.01;0.01;0.01;0.004;2020-24-07 20:00
0.01;0.01;0.01;0.004;2020-24-07 20:15
0.01;0.01;0.01;0.004;2020-24-07 20:30
0.01;0.01;0.01;0.004;2020-24-07 20:45
0.01;0.01;0.01;0.004;2020-24-07 21:00
0.01;0.01;0.01;0.004;2020-24-07 21:15
0.01;0.01;0.01;0.004;2020-24-07 21:30
0.01;0.01;0.01;0.004;2020-24-07 21:45
0.01;0.01;0.01;0.004;2020-24-07 22:00
0.01;0.01;0.01;0.004;2020-24-07 22:15
0.01;0.01;0.01;0.004;2020-24-07 22:30
0.01;0.01;0.01;0.004;2020-24-07 22:45
0.01;0.01;0.01;0.004;2020-24-07 23:00
0.01;0.01;0.01;0.004;2020-24-07 23:15
0.01;0.01;0.01;0.004;2020-24-07 23:30
0.01;0.01;0.01;0.004;2020-24-07 23:45
0.01;0.01;0.01;0.004;2020-25-07 00:00
0.01;0.01;0.01;0.004;2020-25-07 00:15
0.01;0.01;0.01;0.004;2020-25-07 00:30
0.01;0.01;0.01;0.004;2020-25-07 00:45
0.01;0.01;0.01;0.004;2020-25-07 01:00
0.01;0.01;0.01;0.004;2020-25-07 01:15
0.01;0.01;0.01;0.004;2020-25-07 01:30
0.01;0.01;0.01;0.004;2020-25-07 01:45
0.01;0.01;0.01;-0.004;2020-25-07 02:00
0.01;0.006;0.01;-0.004;2020-25-07 02:15
0.01;0.006;0.01;-0.004;2020-25-07 02:30
0.01;0.006;0.01;-0.004;2020-25-07 02:45
0.01;0.006;0.01;-0.004;2020-25-07 03:00
0.01;0.006;0.01;-0.004;2020-25-07 03:15
0.01;0.006;0.01;-0.004;2020-25-07 03:30
0.01;0.006;0.01;-0.004;2020-25-07 03:45
0.01;0.006;0.01;-0.004;2020-25-07 04:00
0.01;0.006;0.01;-0.004;2020-25-07 04:15
0.01;0.006;0.01;-0.004;2020-25-07 04:30
0.01;0.006;0.01;-0.004;2020-25-07 04:45
0.01;0.006;0.01;-0.004;2020-25-07 05:00
0.01;0.006;0.01;-0.004;2020-25-07 05:15
0.01;0.006;0.01;-0.004;2020-25-07 05:30
0.01;0.006;0.01;-0.004;2020-25-07 05:45
0.01;0.006;0.01;-0.004;2020-25-07 06:00
0.01;0.006;0.01;-0.004;2020-25-07 06:15
0.01;0.006;0.01;-0.004;2020-25-07 06:30
0.01;0.006;0.01;-0.004;2020-25-07 06:45
0.01;0.006;0.01;-0.004;2020-25-07 07:00
0.01;0.006;0.01;-0.004;2020-25-07 07:15
0.01;0.006;0.01;-0.004;2020-25-07 07:30
0.01;0.006;0.01;-0.004;2020-25-07 07:45
0.01;0.006;0.01;-0.004;2020-25-07 08:00
0.01;0.006;0.01;-0.004;2020-25-07 08:15
0.01;0.006;0.01;-0.004;2020-25-07 08:30
0.01;0.006;0.01;-0.004;2020-25-07 08:45
0.01;0.006;0.01;-0.004;2020-25-07 09:00
0.01;0.006;0.01;-0.004;2020-25-07 09:15
0.01;0.006;0.01;-0.004;2020-25-07 09:30
0.01;0.006;0.01;-0.004;2020-25-07 09:45
0.01;0.01;0.01;0.019;2020-25-07 10:00
0.01;0.01;0.01;0.019;2020-25-07 10:15
0.01;0.01;0.01;0.019;2020-25-07 10:30
0.01;0.01;0.01;0.019;2020-25-07 10:45
0.01;0.01;0.01;0.019;2020-25-07 11:00
0.01;0.01;0.01;0.019;2020-25-07 11:15
0.01;0.01;0.01;0.019;2020-25-07 11:30
0.01;0.01;0.01;0.019;2020-25-07 11:45
0.01;0.01;0.01;0.019;2020-25-07 12:00
0.01;0.01;0.01;0.019;2020-25-07 12:15
0.01;0.01;0.01;0.019;2020-25-07 12:30
0.01;0.01;0.01;0.019;2020-25-07 12:45
0.01;0.01;0.01;0.019;2020-25-07 13:00
0.01;0.01;0.01;0.019;2020-25-07 13:15
0.01;0.01;0.01;0.019;2020-25-07 13:30
0.01;0.01;0.01;0.019;2020-25-07 13:45
0.01;0.01;0.01;0.019;2020-25-07 14:00
0.01;0.01;0.01;0.019;2020-25-07 14:15
0.01;0.01;0.01;0.019;2020-25-07 14:30
0.01;0.01;0.01;0.019;2020-25-07 14:45
0.01;0.01;0.01;0.019;2020-25-07 15:00
0.01;0.01;0.01;0.019;2020-25-07 15:15
0.01;0.01;0.01;0.019;2020-25-07 15:30
0.01;0.01;0.01;0.019;2020-25-07 15:45
0.01;0.01;0.01;0.019;2020-25-07 16:00
0.01;0.01;0.01;0.019;2020-25-07 16:15
0.01;0.01;0.01;0.019;2020-25-07 16:30
0.01;0.01;0.01;0.019;2020-25-07 16:45
0.01;0.01;0.01;0.019;2020-25-07 17:00
0.01;0.01;0.01;0.019;2020-25-07 17:15
0.01;0.01;0.01;0.019;2020-25-07 17:30
0.01;0.01;0.01;0.019;2020-25-07 17:45
0.01;0.01;0.01;0.005;2020-25-07 18:00
0.01;0.01;0.01;0.005;2020-25-07 18:15
0.01;0.01;0.01;0.005;2020-25-07 18:30
0.01;0.01;0.01;0.005;2020-25-07 18:45
0.01;0.01;0.01;0.005;2020-25-07 19:00
0.01;0.01;0.01;0.005;2020-25-07 19:15
0.01;0.01;0.01;0.005;2020-25-07 19:30
0.01;0.01;0.01;0.005;2020-25-07 19:45
0.01;0.01;0.01;0.005;2020-25-07 20:00
0.01;0.01;0.01;0.005;2020-25-07 20:15
0.01;0.01;0.01;0.005;2020-25-07 20:30
0.01;0.01;0.01;0.005;2020-25-07 20:45
0.01;0.01;0.01;0.005;2020-25-07 21:00
0.01;0.01;0.01;0.005;2020-25-07 21:15
0.01;0.01;0.01;0.005;2020-25-07 21:30
0.01;0.01;0.01;0.005;2020-25-07 21:45
0.01;0.01;0.01;0.005;2020-25-07 22:00
0.01;0.01;0.01;0.005;2020-25-07 22:15
0.01;0.01;0.01;0.005;2020-25-07 22:30
0.01;0.01;0.01;0.005;2020-25-07 22:45
0.01;0.01;0.01;0.005;2020-25-07 23:00
0.01;0.01;0.01;0.005;2020-25-07 23:15
0.01;0.01;0.01;0.005;2020-25-07 23:30
0.01;0.01;0.01;0.005;2020-25-07 23:45
0.01;0.01;0.01;0.005;2020-26-07 00:00
0.01;0.01;0.01;0.005;2020-26-07 00:15
0.01;0.01;0.01;0.005;2020-26-07 00:30
0.01;0.01;0.01;0.005;2020-26-07 00:45
0.01;0.01;0.01;0.005;2020-26-07 01:00
0.01;0.01;0.01;0.005;2020-26-07 01:15
0.01;0.01;0.01;0.005;2020-26-07 01:30
0.01;0.01;0.01;0.005;2020-26-07 01:45
0.01;0.01;0.01;0.022;2020-26-07 02:00
0.01;0.01;0.01;0.022;2020-26-07 02:15
0.01;0.01;0.01;0.022;2020-26-07 02:30
0.01;0.01;0.01;0.022;2020-26-07 02:45
0.01;0.01;0.01;0.022;2020-26-07 03:00
0.01;0.01;0.01;0.022;2020-26-07 03:15
0.01;0.01;0.01;0.022;2020-26-07 03:30
0.01;0.01;0.01;0.022;2020-26-07 03:45
0.01;0.01;0.01;0.022;2020-26-07 04:00
0.01;0.01;0.01;0.022;2020-26-07 04:15
0.01;0.01;0.01;0.022;2020-26-07 04:30
0.01;0.01;0.01;0.022;2020-26-07 04:45
0.01;0.01;0.01;0.022;2020-26-07 05:00
0.01;0.01;0.01;0.022;2020-26-07 05:15
0.01;0.01;0.01;0.022;2020-26-07 05:30
0.01;0.01;0.01;0.022;2020-26-07 05:45
0.01;0.01;0.01;0.022;2020-26-07 06:00
0.01;0.01;0.01;0.022;2020-26-07 06:15
0.01;0.01;0.01;0.022;2020-26-07 06:30
0.01;0.01;0.01;0.022;2020-26-07 06:45
0.01;0.01;0.01;0.022;2020-26-07 07:00
0.01;0.01;0.01;0.022;2020-26-07 07:15
0.01;0.01;0.01;0.022;2020-26-07 07:30
0.01;0.01;0.01;0.022;2020-26-07 07:45
0.01;0.01;0.01;0.022;2020-26-07 08:00
0.01;0.01;0.01;0.022;2020-26-07 08:15
0.01;0.01;0.01;0.022;2020-26-07 08:30
0.01;0.01;0.01;0.022;2020-26-07 08:45
0.01;0.01;0.01;0.022;2020-26-07 09:00
0.01;0.01;0.01;0.022;2020-26-07 09:15
0.01;0.01;0.01;0.022;2020-26-07 09:30
0.01;0.01;0.01;0.022;2020-26-07 09:45
0.01;0.01;0.01;0.02;2020-26-07 10:00
0.01;0.01;0.01;0.02;2020-26-07 10:15
0.01;0.01;0.01;0.02;2020-26-07 10:30
0.01;0.01;0.01;0.02;2020-26-07 10:45
0.01;0.01;0.01;0.02;2020-26-07 11:00
0.01;0.01;0.01;0.02;2020-26-07 11:15
0.01;0.01;0.01;0.02;2020-26-07 11:30
0.01;0.01;0.01;0.02;2020-26-07 11:45
0.01;0.01;0.01;0.02;2020-26-07 12:00
0.01;0.01;0.011;0.02;2020-26-07 12:15
0.01;0.01;0.028;0.02;2020-26-07 12:30
0.01;0.01;0.037;0.02;2020-26-07 12:45
0.01;0.01;0.043;0.02;2020-26-07 13:00
0.01;0.01;0.045;0.02;2020-26-07 13:15
0.01;0.01;0.048;0.02;2020-26-07 13:30
0.01;0.01;0.049;0.02;2020-26-07 13:45
0.01;0.01;0.051;0.02;2020-26-07 14:00
0.054;0.01;0.052;0.02;2020-26-07 14:15
0.054;0.01;0.053;0.02;2020-26-07 14:30
0.054;0.01;0.056;0.02;2020-26-07 14:45
0.054;0.01;0.058;0.02;2020-26-07 15:00
0.054;0.01;0.062;0.02;2020-26-07 15:15
0.054;0.01;0.063;0.02;2020-26-07 15:30
0.054;0.01;0.064;0.02;2020-26-07 15:45
0.054;0.01;0.067;0.02;2020-26-07 16:00
0.054;0.01;0.068;0.02;2020-26-07 16:15
0.054;0.01;0.07;0.02;2020-26-07 16:30
0.054;0.01;0.071;0.02;2020-26-07 16:45
0.054;0.01;0.07;0.02;2020-26-07 17:00
0.054;0.01;0.069;0.02;2020-26-07 17:15
0.054;0.01;0.067;0.02;2020-26-07 17:30
0.054;0.01;0.066;0.02;2020-26-07 17:45
0.054;0.027;0.065;0.079;2020-26-07 18:00
0.054;0.027;0.064;0.079;2020-26-07 18:15
0.054;0.027;0.061;0.079;2020-26-07 18:30
0.054;0.027;0.06;0.079;2020-26-07 18:45
0.054;0.027;0.059;0.079;2020-26-07 19:00
0.054;0.027;0.058;0.079;2020-26-07 19:15
0.054;0.027;0.057;0.079;2020-26-07 19:30
0.054;0.027;0.056;0.079;2020-26-07 19:45
0.054;0.027;0.054;0.079;2020-26-07 20:00
0.054;0.027;0.052;0.079;2020-26-07 20:15
0.054;0.027;0.051;0.079;2020-26-07 20:30
0.054;0.027;0.05;0.079;2020-26-07 20:45
0.054;0.027;0.05;0.079;2020-26-07 21:00
0.054;0.027;0.05;0.079;2020-26-07 21:15
0.054;0.027;0.05;0.079;2020-26-07 21:30
0.054;0.027;0.05;0.079;2020-26-07 21:45
0.054;0.027;0.05;0.079;2020-26-07 22:00
0.037;0.027;0.05;0.079;2020-26-07 22:15
0.037;0.027;0.05;0.079;2020-26-07 22:30
0.037;0.027;0.049;0.079;2020-26-07 22:45
0.037;0.027;0.05;0.079;2020-26-07 23:00
0.037;0.027;0.05;0.079;2020-26-07 23:15
0.037;0.027;0.05;0.079;2020-26-07 23:30
0.037;0.027;0.052;0.079;2020-26-07 23:45
0.037;0.027;0.053;0.079;2020-27-07 00:00
0.037;0.027;0.054;0.079;2020-27-07 00:15
0.037;0.027;0.053;0.079;2020-27-07 00:30
0.037;0.027;0.052;0.079;2020-27-07 00:45
0.037;0.027;0.051;0.079;2020-27-07 01:00
0.037;0.027;0.05;0.079;2020-27-07 01:15
0.037;0.027;0.049;0.079;2020-27-07 01:30
0.037;0.027;0.048;0.079;2020-27-07 01:45
0.037;0.01;0.047;0.021;2020-27-07 02:00
0.037;0.01;0.047;0.021;2020-27-07 02:15
0.037;0.01;0.046;0.021;2020-27-07 02:30
0.037;0.01;0.045;0.021;2020-27-07 02:45
0.037;0.01;0.048;0.021;2020-27-07 03:00
0.037;0.01;0.049;0.021;2020-27-07 03:15
0.037;0.01;0.054;0.021;2020-27-07 03:30
0.037;0.01;0.06;0.021;2020-27-07 03:45
0.037;0.01;0.064;0.021;2020-27-07 04:00
0.037;0.01;0.065;0.021;2020-27-07 04:15
0.037;0.01;0.064;0.021;2020-27-07 04:30
0.037;0.01;0.064;0.021;2020-27-07 04:45
0.037;0.01;0.064;0.021;2020-27-07 05:00
0.037;0.01;0.065;0.021;2020-27-07 05:15
0.037;0.01;0.065;0.021;2020-27-07 05:30
0.037;0.01;0.071;0.021;2020-27-07 05:45
0.037;0.01;0.079;0.021;2020-27-07 06:00
0.027;0.01;0.085;0.021;2020-27-07 06:15
0.027;0.01;0.09;0.021;2020-27-07 06:30
0.027;0.01;0.094;0.021;2020-27-07 06:45
0.027;0.01;0.098;0.021;2020-27-07 07:00
0.027;0.01;0.101;0.021;2020-27-07 07:15
0.027;0.01;0.103;0.021;2020-27-07 07:30
0.027;0.01;0.105;0.021;2020-27-07 07:45
0.027;0.01;0.104;0.021;2020-27-07 08:00
0.027;0.01;0.103;0.021;2020-27-07 08:15
0.027;0.01;0.102;0.021;2020-27-07 08:30
0.027;0.01;0.1;0.021;2020-27-07 08:45
0.027;0.01;0.098;0.021;2020-27-07 09:00
0.027;0.01;0.095;0.021;2020-27-07 09:15
0.027;0.01;0.092;0.021;2020-27-07 09:30
0.027;0.01;0.09;0.021;2020-27-07 09:45
0.027;0.044;0.087;0.092;2020-27-07 10:00
